month,scheme_id,jaccard,l1_weight_change,new_positions,disappeared_positions
2024-05,icici:INDOPP,0.8823529411764706,0.164662205,3,5
2024-05,icici:INFRA,0.9365079365079365,0.121255355,2,2
2024-05,icici:INNOVA,0.8382352941176471,0.18929958100000002,9,2
2024-05,icici:LARGE & MIDCAP,0.8645833333333334,0.149194492,7,6
2024-05,icici:LTEF,0.8904109589041096,0.091529829,5,3
2024-05,icici:MGFINDIA,0.868421052631579,0.17217458300000002,6,4
2024-05,icici:MIDCAP,0.9772727272727273,0.129030902,1,1
2024-05,icici:MNCFUND,0.9787234042553191,0.087122332,1,0
2024-05,icici:MULTI,0.9404761904761905,0.06826745199999999,4,1
2024-05,icici:MULTICAP,0.9327731092436975,0.13591783799999999,5,3
2024-05,icici:PHARMA,0.8048780487804879,0.197877494,3,5
2024-05,icici:PSUEQU,1.0,0.10185776800000003,0,0
2024-05,icici:QUANT,0.8043478260869565,0.206504036,5,4
2024-05,icici:SMALL,0.9361702127659575,0.163532842,3,3
2024-05,icici:TECH,0.8771929824561403,0.08394914999999999,4,3
2024-05,icici:TRANSPO,0.9714285714285714,0.07086781999999998,1,0
2024-05,kotak:BAL,0.9516129032258065,0.1183,1,2
2024-05,kotak:BFS,0.90625,0.10929999999999998,1,2
2024-05,kotak:CMP,0.9736842105263158,0.15900000000000003,1,0
2024-05,kotak:CON,0.9130434782608695,0.1286,4,2
2024-05,kotak:ELS,0.95,0.0805,1,2
2024-05,kotak:EME,0.9054054054054054,0.17600000000000002,2,5
2024-05,kotak:ESG,0.9761904761904762,0.0644,0,1
2024-05,kotak:HLC,0.8620689655172413,0.16350000000000003,2,2
2024-05,kotak:K30,0.9672131147540983,0.0733,1,1
2024-05,kotak:KBA,0.8378378378378378,0.0892,3,15
2024-05,kotak:KBC,0.9629629629629629,0.0812,1,1
2024-05,kotak:KFE,0.875,0.1413,2,2
2024-05,kotak:KIE,1.0,0.08449999999999999,0,0
2024-05,kotak:KMI,0.9622641509433962,0.12070000000000002,1,1
2024-05,kotak:KOP,0.9558823529411765,0.1034,1,2
2024-05,kotak:KPF,0.9782608695652174,0.07379999999999999,1,0
2024-05,kotak:KQT,0.4909090909090909,0.8766,13,15
2024-05,kotak:MAF,0.855072463768116,0.0729,8,2
2024-05,kotak:MID,0.9868421052631579,0.08600000000000002,0,1
2024-05,kotak:MUC,0.9428571428571428,0.1217,1,3
2024-05,kotak:SEF,1.0,0.07680000000000001,0,0
2024-05,kotak:TCH,0.8,0.153,4,1
2024-05,mirae:MABAF,0.8627450980392157,0.06841414500000001,7,7
2024-05,mirae:MABFF,0.7777777777777778,0.102492816,5,3
2024-05,mirae:MAEBF,0.9021739130434783,0.164038391,5,4
2024-05,mirae:MAFCF,0.8840579710144928,0.134140875,3,5
2024-05,mirae:MAFF,0.9354838709677419,0.08307524500000002,1,1
2024-05,mirae:MAHCF,1.0,0.06339928399999996,0,0
2024-05,mirae:MAIPF,0.922077922077922,0.081387688,3,3
2024-05,mirae:MAMAAF,0.8823529411764706,0.08066907799999999,7,5
2024-05,mirae:MAMCF,0.9090909090909091,0.153908935,5,2
2024-05,mirae:MAMPF,0.8351648351648352,0.22262039,6,9
2024-05,mirae:MATSF,0.8823529411764706,0.16617256199999997,7,3
2024-05,mirae:MICCF,0.9130434782608695,0.126315241,2,2
2024-05,mirae:MIIOF,0.9545454545454546,0.08719719599999998,3,0
2024-05,nippon:BF,0.9259259259259259,0.07790000000000004,1,1
2024-05,nippon:EA,1.0,0.0682,0,0
2024-05,nippon:EO,0.9357798165137615,0.11149999999999999,5,2
2024-05,nippon:GF,0.9791666666666666,0.0911,1,1
2024-05,nippon:GS,0.8433734939759037,0.2361,5,8
2024-05,nippon:IT,0.9487179487179487,0.1431,1,1
2024-05,nippon:LC,0.9347826086956522,0.09900000000000002,3,3
2024-05,nippon:LE,0.8666666666666667,0.1752,2,2
2024-05,nippon:ME,0.8787878787878788,0.1578,2,2
2024-05,nippon:MF,0.8472222222222222,0.1067,8,3
2024-05,nippon:NE,0.9014084507042254,0.0852,5,2
2024-05,nippon:PH,0.9375,0.1103,1,1
2024-05,nippon:PS,0.925,0.14309999999999998,0,3
2024-05,nippon:QP,0.75,0.2524,5,5
2024-05,nippon:SC,0.9292452830188679,0.1214,10,5
2024-05,nippon:SE,0.9342105263157895,0.11499999999999999,2,3
2024-05,nippon:SH,1.0,0.0325,0,0
2024-05,nippon:TS,0.9833333333333333,0.06580000000000001,0,1
2024-05,ppfas:PPDAAF,1.0,0.013600000000000001,0,0
2024-05,ppfas:PPFCF,1.0,0.04129999999999998,0,0
2024-05,ppfas:PPTSF,1.0,0.04550000000000003,0,0
2024-05,sbi:SBAF,0.9733333333333334,0.034699999999999995,1,1
2024-05,sbi:SBFS,0.7916666666666666,0.19980000000000003,3,2
2024-05,sbi:SBLUECHIP,0.9215686274509803,0.16690000000000002,2,2
2024-05,sbi:SCF,1.0,0.0477,0,0
2024-05,sbi:SCOF,0.9318181818181818,0.1491,1,2
2024-05,sbi:SDYF,1.0,0.06959999999999998,0,0
2024-05,sbi:SEHF,1.0,0.061799999999999994,0,0
2024-05,sbi:SEMVF,1.0,0.04750000000000001,0,0
2024-05,sbi:SEOF,0.96,0.08889999999999997,1,0
2024-05,sbi:SFEF,1.0,0.0524,0,0
2024-05,sbi:SFLEXI,0.8111111111111111,0.227,13,4
2024-05,sbi:SHOF,1.0,0.0601,0,0
2024-05,sbi:SIF,0.8444444444444444,0.19410000000000002,4,3
2024-05,sbi:SLMF,0.935064935064935,0.09349999999999999,3,2
2024-05,sbi:SLTEF,0.9523809523809523,0.061200000000000004,0,3
2024-05,sbi:SMAAF,0.9811320754716981,0.0437,1,0
2024-05,sbi:SMCF,1.0,0.07609999999999997,0,0
2024-05,sbi:SMCOMMA,0.88,0.19290000000000002,2,1
2024-05,sbi:SMEEF,0.9736842105263158,0.0702,0,1
2024-05,sbi:SMGLF,0.84,0.1228,3,1
2024-05,sbi:SMIDCAP,0.9466666666666667,0.1301,3,1
2024-05,sbi:SPSU,0.7931034482758621,0.3245,5,1
2024-05,sbi:SSCF,0.9473684210526315,0.1001,1,2
2024-05,sbi:STOF,0.7894736842105263,0.12280000000000003,2,2
2024-05,uti:002,0.9824561403508771,0.0216,0,1
2024-05,uti:017,0.9814814814814815,0.08120000000000001,0,1
2024-05,uti:042,1.0,0.054499999999999986,0,0
2024-05,uti:049,0.9310344827586207,0.15020000000000003,3,1
2024-05,uti:066,0.9333333333333333,0.09030000000000002,3,1
2024-05,uti:101,0.9777777777777777,0.0991,1,0
2024-05,uti:118,0.9743589743589743,0.08440000000000003,1,0
2024-05,uti:125,0.9818181818181818,0.09559999999999999,1,0
2024-05,uti:160,0.9425287356321839,0.11889999999999999,2,3
2024-05,uti:161,0.9607843137254902,0.0769,2,0
2024-05,uti:162,0.9714285714285714,0.08389999999999999,1,0
2024-05,uti:163,0.96875,0.168,1,0
2024-05,uti:190,0.98,0.057300000000000004,0,1
2024-05,uti:193,0.9310344827586207,0.09400000000000001,2,2
2024-05,uti:251,1.0,0.07759999999999999,0,0
2024-05,uti:322,0.9647058823529412,0.0949,1,2
2024-05,uti:751,0.9444444444444444,0.1323,3,2
2024-05,uti:753,0.9354838709677419,0.09710000000000002,1,1
2024-05,uti:773,0.9516129032258065,0.046900000000000004,1,2
2024-05,uti:775,0.9230769230769231,0.06390000000000001,2,0
2024-06,absl:ABSLBCF,0.8448275862068966,0.166459694,4,5
2024-06,absl:ABSLESG,0.8979591836734694,0.149510481,2,3
2024-06,absl:ABSLMAAF,0.9322033898305084,0.087404256,1,3
2024-06,absl:ABSLMCF,0.971830985915493,0.075533088,1,1
2024-06,absl:ABSLSO,0.9166666666666666,0.108239014,3,2
2024-06,absl:ABSLTNLF,0.9354838709677419,0.175204551,2,0
2024-06,absl:ADVG,0.9342105263157895,0.09864782100000001,2,3
2024-06,absl:BDYP,0.9242424242424242,0.102925751,4,1
2024-06,absl:BINFRA,0.85,0.170514472,5,4
2024-06,absl:BSL95F,0.926829268292683,0.06063795300000001,4,2
2024-06,absl:BSLBKFS,0.9090909090909091,0.06284869899999998,1,2
2024-06,absl:BSLDAAF,0.9532710280373832,0.08262848300000002,4,1
2024-06,absl:BSLEQTY,0.8717948717948718,0.10523859699999999,5,5
2024-06,absl:BSLFEF,0.9367088607594937,0.06651844400000001,3,2
2024-06,absl:BSLMFG,0.9245283018867925,0.10968584099999999,3,1
2024-06,absl:BSLNMF,0.8620689655172413,0.06538994899999999,2,2
2024-06,absl:BSLPHF,0.9230769230769231,0.05340190500000003,1,1
2024-06,absl:BSLR96,0.9402985074626866,0.092455811,2,2
2024-06,absl:BSLTA1,0.9270833333333334,0.11316632300000003,5,2
2024-06,absl:BTOP100,1.0,0.06558952000000001,0,0
2024-06,absl:GENNEXT,0.9866666666666667,0.05654899900000001,1,0
2024-06,absl:MIDCAP,0.8888888888888888,0.12094083599999998,4,6
2024-06,absl:MNC,0.967741935483871,0.08466978900000001,1,1
2024-06,absl:PSUEQ,0.8636363636363636,0.165209486,1,5
2024-06,absl:PURE,0.9125,0.127659354,3,4
2024-06,axis:AXISBCF,0.8266666666666667,0.247,6,7
2024-06,axis:AXISDEF,0.9156626506024096,0.1136,7,0
2024-06,axis:AXISEHF,0.9411764705882353,0.08439999999999999,2,2
2024-06,axis:AXISEQF,0.8823529411764706,0.11639999999999999,5,1
2024-06,axis:AXISESG,0.9473684210526315,0.08819999999999999,1,2
2024-06,axis:AXISF25,0.9285714285714286,0.12359999999999999,1,1
2024-06,axis:AXISGOF,0.883495145631068,0.14639999999999997,7,5
2024-06,axis:AXISIMF,0.8809523809523809,0.1909,8,2
2024-06,axis:AXISMCF,0.898989898989899,0.1403,8,2
2024-06,axis:AXISMLC,0.8771929824561403,0.1775,10,4
2024-06,axis:AXISMLF,0.9830508474576272,0.08979999999999999,1,0
2024-06,axis:AXISQUA,0.7307692307692307,0.3162,6,8
2024-06,axis:AXISSCF,0.8925619834710744,0.117,11,2
2024-06,axis:AXISSSF,0.98,0.0821,0,1
2024-06,axis:AXISTAF,0.8461538461538461,0.169,4,6
2024-06,axis:AXISTSF,0.9078947368421053,0.08049999999999999,6,1
2024-06,axis:AXISVAL,0.8554216867469879,0.1883,6,6
2024-06,dsp:Banking and Financial Services,0.76,0.2733,4,2
2024-06,dsp:DAAF,0.86,0.11760000000000001,1,13
2024-06,dsp:EQUITYOPPOR,0.9733333333333334,0.1061,2,0
2024-06,dsp:FOCUS,1.0,0.1148,0,0
2024-06,dsp:Flexi Cap,1.0,0.09439999999999998,0,0
2024-06,dsp:HEALTHCARE,0.9545454545454546,0.05360000000000001,1,0
2024-06,dsp:MIDCAP,0.9206349206349206,0.1392,3,2
2024-06,dsp:Multi Asset,1.0,0.041499999999999995,0,0
2024-06,dsp:Multicap Fund,0.9016393442622951,0.2088,4,2
2024-06,dsp:NRNEF,0.9583333333333334,0.08349999999999998,0,1
2024-06,dsp:QUANT,1.0,0.042,0,0
2024-06,dsp:SMALLCAP,0.9090909090909091,0.1253,4,3
2024-06,dsp:TAX,0.9552238805970149,0.10190000000000002,2,1
2024-06,dsp:TIGER,0.958904109589041,0.1818,3,0
2024-06,dsp:TOP100,1.0,0.07950000000000002,0,0
2024-06,dsp:VALUE,1.0,0.047400000000000005,0,0
2024-06,hdfc:HDFCBKGFSF,0.96875,0.0528,1,0
2024-06,hdfc:HDFCBUSICY,0.9206349206349206,0.11580000000000001,2,3
2024-06,hdfc:HDFCCB,0.9411764705882353,0.0684,3,2
2024-06,hdfc:HDFCCS,0.9354838709677419,0.07940000000000003,1,1
2024-06,hdfc:HDFCDFNFND,0.782608695652174,0.2496,2,3
2024-06,hdfc:HDFCDIVYLD,0.9574468085106383,0.0945,4,0
2024-06,hdfc:HDFCEQ,0.9148936170212766,0.1002,2,2
2024-06,hdfc:HDFCGR,0.9430379746835443,0.07579999999999999,3,6
2024-06,hdfc:HDFCHOF117,1.0,0.05340000000000001,0,0
2024-06,hdfc:HDFCLARGEF,0.9581151832460733,0.07760000000000002,6,2
2024-06,hdfc:HDFCMANFFN,0.9358974358974359,0.1208,5,0
2024-06,hdfc:HDFCMNCFND,1.0,0.05609999999999999,0,0
2024-06,hdfc:HDFCMULCAP,0.9556650246305419,0.1053,8,1
2024-06,hdfc:HDFCNCCFND,0.8888888888888888,0.21150000000000002,3,2
2024-06,hdfc:HDFCPHARHC,0.9428571428571428,0.1417,1,1
2024-06,hdfc:HDFCPM,1.0,0.04150000000000001,0,0
2024-06,hdfc:HDFCSMALLF,0.9875,0.06749999999999999,1,0
2024-06,hdfc:HDFCT2,0.9583333333333334,0.0625,2,0
2024-06,hdfc:HDFCTECHFD,0.9583333333333334,0.04069999999999999,1,0
2024-06,hdfc:HDFCTRALFD,0.8823529411764706,0.1708,3,1
2024-06,hdfc:HDFCTS,0.9318181818181818,0.10729999999999998,3,0
2024-06,hdfc:HDINFG,0.9180327868852459,0.1709,4,1
2024-06,hdfc:MIDCAP,1.0,0.0756,0,0
2024-06,hdfc:MY2005,0.9552238805970149,0.05339999999999999,3,0
2024-06,icici:BAF,0.9375,0.070873828,4,2
2024-06,icici:BANFIN SERVICES,0.9117647058823529,0.10634764699999999,1,2
2024-06,icici:BCYCLE,0.9491525423728814,0.089593384,3,0
2024-06,icici:BHACON,0.875,0.20489108499999997,1,6
2024-06,icici:BLUECHIP,0.9696969696969697,0.057429235,0,2
2024-06,icici:COMFUND,0.9487179487179487,0.09646795600000001,2,0
2024-06,icici:DISCO,0.921875,0.096284104,1,4
2024-06,icici:DIVYLD,0.9649122807017544,0.06874801499999998,2,0
2024-06,icici:E&DF,0.9555555555555556,0.045294037,2,2
2024-06,icici:ESGFUND,0.9285714285714286,0.088059135,2,1
2024-06,icici:EXPORTS,0.8888888888888888,0.193586747,3,3
2024-06,icici:FLEXCAP,0.9253731343283582,0.08884245799999999,5,0
2024-06,icici:FMCG,0.9130434782608695,0.11290843000000003,1,1
2024-06,icici:FOCUSED,0.9333333333333333,0.129832296,1,1
2024-06,icici:HOUSING,0.85,0.133296586,2,4
2024-06,icici:INDOPP,0.8888888888888888,0.158650282,0,7
2024-06,icici:INFRA,0.9354838709677419,0.12802995900000003,1,3
2024-06,icici:INNOVA,0.7777777777777778,0.20160256899999998,6,10
2024-06,icici:LARGE & MIDCAP,0.8736842105263158,0.157384983,5,7
2024-06,icici:LTEF,0.8933333333333333,0.08634656699999999,5,3
2024-06,icici:MGFINDIA,0.7831325301204819,0.246554225,11,7
2024-06,icici:MIDCAP,0.8421052631578947,0.17999637400000001,8,7
2024-06,icici:MNCFUND,0.8958333333333334,0.11652425,1,4
2024-06,icici:MULTI,0.9404761904761905,0.073583546,1,4
2024-06,icici:MULTICAP,0.9243697478991597,0.11819463399999998,3,6
2024-06,icici:PHARMA,0.9459459459459459,0.098091112,1,1
2024-06,icici:PSUEQU,1.0,0.08956375500000002,0,0
2024-06,icici:QUANT,0.8888888888888888,0.1660115,3,2
2024-06,icici:SMALL,0.9042553191489362,0.118710778,3,6
2024-06,icici:TECH,1.0,0.07589132700000001,0,0
2024-06,icici:TRANSPO,0.9714285714285714,0.10461988500000001,0,1
2024-06,kotak:BAL,0.9672131147540983,0.0874,1,1
2024-06,kotak:BFS,0.875,0.12460000000000002,2,2
2024-06,kotak:CMP,0.85,0.17600000000000002,2,4
2024-06,kotak:CON,0.9565217391304348,0.1616,2,1
2024-06,kotak:ELS,0.9661016949152542,0.1688,1,1
2024-06,kotak:EME,0.9142857142857143,0.1494,1,5
2024-06,kotak:ESG,0.9761904761904762,0.0935,1,0
2024-06,kotak:HLC,0.8333333333333334,0.17779999999999999,3,2
2024-06,kotak:K30,0.9354838709677419,0.094,2,2
2024-06,kotak:KBA,0.9292929292929293,0.1075,3,4
2024-06,kotak:KBC,0.9272727272727272,0.1099,2,2
2024-06,kotak:KFE,1.0,0.066,0,0
2024-06,kotak:KIE,0.98,0.1193,1,0
2024-06,kotak:KMI,0.9811320754716981,0.12840000000000001,1,0
2024-06,kotak:KOP,0.9850746268656716,0.1251,1,0
2024-06,kotak:KPF,1.0,0.042600000000000006,0,0
2024-06,kotak:KQT,1.0,0.053899999999999997,0,0
2024-06,kotak:MAF,0.8695652173913043,0.1434,2,7
2024-06,kotak:MID,0.9605263157894737,0.0959,1,2
2024-06,kotak:MUC,0.927536231884058,0.1887,2,3
2024-06,kotak:SEF,1.0,0.061299999999999986,0,0
2024-06,kotak:TCH,0.92,0.11420000000000002,1,1
2024-06,mirae:MABAF,0.9387755102040817,0.072886464,3,3
2024-06,mirae:MABFF,0.9117647058823529,0.10735728399999997,1,2
2024-06,mirae:MAEBF,0.8817204301075269,0.209140706,5,6
2024-06,mirae:MAFCF,0.8840579710144928,0.133905532,5,3
2024-06,mirae:MAFF,0.967741935483871,0.08030735100000001,1,0
2024-06,mirae:MAHCF,0.9655172413793104,0.062587685,0,1
2024-06,mirae:MAIPF,0.8987341772151899,0.08978302299999999,5,3
2024-06,mirae:MAMAAF,0.9191919191919192,0.063787386,2,6
2024-06,mirae:MAMCF,0.8641975308641975,0.19531118999999997,6,5
2024-06,mirae:MAMPF,0.8444444444444444,0.252215197,8,6
2024-06,mirae:MATSF,0.9411764705882353,0.197895794,3,2
2024-06,mirae:MICCF,0.9333333333333333,0.145506252,1,2
2024-06,mirae:MIIOF,0.9285714285714286,0.08874681,4,1
2024-06,nippon:BF,1.0,0.0572,0,0
2024-06,nippon:EA,0.9047619047619048,0.12810000000000002,5,1
2024-06,nippon:EO,0.9285714285714286,0.11939999999999999,5,3
2024-06,nippon:GF,0.96875,0.11349999999999998,1,2
2024-06,nippon:GS,0.7647058823529411,0.3635,10,10
2024-06,nippon:IT,0.95,0.1397,2,0
2024-06,nippon:LC,0.967391304347826,0.07429999999999999,3,0
2024-06,nippon:LE,1.0,0.06910000000000001,0,0
2024-06,nippon:ME,0.8823529411764706,0.19920000000000002,3,1
2024-06,nippon:MF,0.8918918918918919,0.1143,5,3
2024-06,nippon:NE,0.8133333333333334,0.14179999999999998,6,8
2024-06,nippon:PH,0.9375,0.07899999999999997,1,1
2024-06,nippon:PS,0.9459459459459459,0.1255,0,2
2024-06,nippon:QP,0.7948717948717948,0.2599,4,4
2024-06,nippon:SC,0.9269406392694064,0.11309999999999999,12,4
2024-06,nippon:SE,0.8395061728395061,0.2013,8,5
2024-06,nippon:SH,0.9253731343283582,0.0697,4,1
2024-06,nippon:TS,0.9508196721311475,0.08370000000000001,2,1
2024-06,ppfas:PPDAAF,1.0,0.006100000000000001,0,0
2024-06,ppfas:PPFCF,1.0,0.022900000000000007,0,0
2024-06,sbi:SBAF,0.96,0.03669999999999999,1,2
2024-06,sbi:SBFS,0.8333333333333334,0.2878,2,2
2024-06,sbi:SBLUECHIP,0.98,0.0942,1,0
2024-06,sbi:SCF,0.9347826086956522,0.1477,3,3
2024-06,sbi:SCOF,0.8936170212765957,0.13729999999999998,5,0
2024-06,sbi:SDYF,1.0,0.05469999999999999,0,0
2024-06,sbi:SEHF,0.96875,0.0495,1,0
2024-06,sbi:SEMVF,1.0,0.03059999999999999,0,0
2024-06,sbi:SEOF,0.9615384615384616,0.09339999999999996,1,0
2024-06,sbi:SFEF,0.9047619047619048,0.1193,2,0
2024-06,sbi:SFLEXI,0.8913043478260869,0.21869999999999998,6,4
2024-06,sbi:SHOF,0.8571428571428571,0.10920000000000002,4,0
2024-06,sbi:SIF,0.9318181818181818,0.20620000000000002,2,1
2024-06,sbi:SLMF,0.8875,0.1867,5,4
2024-06,sbi:SLTEF,0.9354838709677419,0.07910000000000002,2,2
2024-06,sbi:SMAAF,0.9636363636363636,0.07640000000000001,2,0
2024-06,sbi:SMCF,0.9512195121951219,0.05800000000000001,2,0
2024-06,sbi:SMCOMMA,0.9583333333333334,0.06860000000000001,0,1
2024-06,sbi:SMEEF,1.0,0.05600000000000001,0,0
2024-06,sbi:SMGLF,1.0,0.05750000000000001,0,0
2024-06,sbi:SMIDCAP,0.8717948717948718,0.11869999999999999,4,6
2024-06,sbi:SPSU,0.7419354838709677,0.5132,3,5
2024-06,sbi:SSCF,1.0,0.058800000000000005,0,0
2024-06,sbi:STOF,1.0,0.030399999999999983,0,0
2024-06,uti:002,0.9821428571428571,0.022400000000000003,0,1
2024-06,uti:017,0.9444444444444444,0.0867,1,2
2024-06,uti:042,0.9827586206896551,0.05159999999999999,1,0
2024-06,uti:049,0.9333333333333333,0.12630000000000002,3,1
2024-06,uti:066,0.9354838709677419,0.08670000000000001,3,1
2024-06,uti:101,1.0,0.09490000000000003,0,0
2024-06,uti:118,0.9743589743589743,0.08899999999999998,0,1
2024-06,uti:125,0.9818181818181818,0.0694,0,1
2024-06,uti:160,0.9431818181818182,0.10320000000000001,4,1
2024-06,uti:161,0.9615384615384616,0.08020000000000002,1,1
2024-06,uti:162,0.9166666666666666,0.07759999999999999,1,2
2024-06,uti:163,0.8,0.2151,3,4
2024-06,uti:190,0.9411764705882353,0.11979999999999999,2,1
2024-06,uti:193,0.9649122807017544,0.07440000000000001,1,1
2024-06,uti:251,0.9512195121951219,0.07369999999999999,2,0
2024-06,uti:322,0.9880952380952381,0.06549999999999999,1,0
2024-06,uti:751,0.9662921348314607,0.09680000000000001,1,2
2024-06,uti:753,1.0,0.06039999999999998,0,0
2024-06,uti:773,0.9047619047619048,0.08000000000000002,3,3
2024-06,uti:775,1.0,0.05989999999999998,0,0
2024-07,absl:ABSLBCF,0.819672131147541,0.15314292100000002,8,3
2024-07,absl:ABSLESG,0.9375,0.10186613299999998,2,1
2024-07,absl:ABSLMAAF,0.9298245614035088,0.07602306899999998,1,3
2024-07,absl:ABSLMCF,0.9577464788732394,0.118153809,1,2
2024-07,absl:ABSLSO,0.873015873015873,0.131594433,5,3
2024-07,absl:ABSLTNLF,0.9090909090909091,0.09530020200000001,2,1
2024-07,absl:ADVG,0.8831168831168831,0.174859049,4,5
2024-07,absl:BDYP,0.9696969696969697,0.106332026,1,1
2024-07,absl:BINFRA,0.9152542372881356,0.138425579,3,2
2024-07,absl:BSL95F,0.9390243902439024,0.077961918,2,3
2024-07,absl:BSLBKFS,1.0,0.07184855200000001,0,0
2024-07,absl:BSLDAAF,0.9459459459459459,0.08458737200000001,5,1
2024-07,absl:BSLEQTY,0.9473684210526315,0.08611537000000002,3,1
2024-07,absl:BSLFEF,0.9382716049382716,0.097898368,4,1
2024-07,absl:BSLMFG,0.819672131147541,0.15330618099999999,9,2
2024-07,absl:BSLNMF,0.8928571428571429,0.095850973,1,2
2024-07,absl:BSLPHF,0.8888888888888888,0.091166599,2,1
2024-07,absl:BSLR96,0.9264705882352942,0.10629852099999998,3,2
2024-07,absl:BSLTA1,0.9285714285714286,0.12036506400000001,4,3
2024-07,absl:BTOP100,0.9666666666666667,0.086883041,1,0
2024-07,absl:GENNEXT,0.948051948051948,0.07261430199999999,2,2
2024-07,absl:MIDCAP,0.9310344827586207,0.128993153,3,3
2024-07,absl:MNC,0.9838709677419355,0.07163282400000001,1,0
2024-07,absl:PSUEQ,0.9512195121951219,0.17280981399999998,2,0
2024-07,absl:PURE,0.8888888888888888,0.163258071,5,4
2024-07,axis:AXISBCF,0.8783783783783784,0.21810000000000002,6,3
2024-07,axis:AXISDEF,0.9204545454545454,0.0954,5,2
2024-07,axis:AXISEHF,0.8904109589041096,0.1308,7,1
2024-07,axis:AXISEQF,0.875,0.1415,6,1
2024-07,axis:AXISESG,0.9137931034482759,0.0775,3,2
2024-07,axis:AXISF25,0.8620689655172413,0.2173,2,2
2024-07,axis:AXISGOF,0.9230769230769231,0.1336,6,2
2024-07,axis:AXISIMF,0.9080459770114943,0.2286,5,3
2024-07,axis:AXISMCF,0.9134615384615384,0.1493,7,2
2024-07,axis:AXISMLC,0.8833333333333333,0.1872,10,4
2024-07,axis:AXISMLF,0.9032258064516129,0.0913,3,3
2024-07,axis:AXISQUA,0.7692307692307693,0.304,8,4
2024-07,axis:AXISSCF,0.967479674796748,0.09609999999999999,4,0
2024-07,axis:AXISSSF,0.8545454545454545,0.15059999999999998,6,2
2024-07,axis:AXISTAF,0.7692307692307693,0.2205,6,9
2024-07,axis:AXISTSF,0.8021978021978022,0.2288,16,2
2024-07,axis:AXISVAL,0.8045977011494253,0.24769999999999998,10,7
2024-07,dsp:Banking and Financial Services,0.9166666666666666,0.1815,1,1
2024-07,dsp:DAAF,0.7545454545454545,0.24109999999999998,23,4
2024-07,dsp:EQUITYOPPOR,0.9605263157894737,0.1492,1,2
2024-07,dsp:FOCUS,1.0,0.09219999999999999,0,0
2024-07,dsp:Flexi Cap,0.9642857142857143,0.12299999999999998,1,1
2024-07,dsp:HEALTHCARE,0.9166666666666666,0.10410000000000001,2,0
2024-07,dsp:MIDCAP,0.9047619047619048,0.13999999999999999,2,4
2024-07,dsp:Multi Asset,0.9411764705882353,0.0829,2,0
2024-07,dsp:Multicap Fund,0.9833333333333333,0.1696,1,0
2024-07,dsp:NRNEF,1.0,0.09599999999999999,0,0
2024-07,dsp:QUANT,0.9347826086956522,0.219,1,2
2024-07,dsp:SMALLCAP,0.9210526315789473,0.1122,2,4
2024-07,dsp:TAX,0.9701492537313433,0.11689999999999999,1,1
2024-07,dsp:TIGER,0.9733333333333334,0.10830000000000001,2,0
2024-07,dsp:TOP100,1.0,0.0937,0,0
2024-07,dsp:VALUE,0.9824561403508771,0.1298,1,0
2024-07,hdfc:HDFCBKGFSF,0.9696969696969697,0.06830000000000001,1,0
2024-07,hdfc:HDFCBUSICY,0.828125,0.12940000000000002,4,7
2024-07,hdfc:HDFCCB,0.9195402298850575,0.10110000000000001,4,3
2024-07,hdfc:HDFCCS,0.9333333333333333,0.09070000000000002,0,2
2024-07,hdfc:HDFCDFNFND,0.9047619047619048,0.15489999999999998,1,1
2024-07,hdfc:HDFCDIVYLD,0.9306930693069307,0.108,7,0
2024-07,hdfc:HDFCEQ,0.8958333333333334,0.07869999999999998,3,2
2024-07,hdfc:HDFCGR,0.9056603773584906,0.0655,7,8
2024-07,hdfc:HDFCHOF117,0.972972972972973,0.060099999999999994,1,0
2024-07,hdfc:HDFCLARGEF,0.984375,0.0881,3,0
2024-07,hdfc:HDFCMANFFN,0.9166666666666666,0.1299,6,1
2024-07,hdfc:HDFCMNCFND,0.8787878787878788,0.1475,3,1
2024-07,hdfc:HDFCMULCAP,0.9757281553398058,0.09079999999999999,4,1
2024-07,hdfc:HDFCNCCFND,0.8666666666666667,0.12669999999999998,2,4
2024-07,hdfc:HDFCPHARHC,0.8571428571428571,0.1933,1,4
2024-07,hdfc:HDFCPM,0.975609756097561,0.04880000000000001,0,1
2024-07,hdfc:HDFCSMALLF,0.9518072289156626,0.102,3,1
2024-07,hdfc:HDFCT2,0.9795918367346939,0.0909,1,0
2024-07,hdfc:HDFCTECHFD,1.0,0.06020000000000001,0,0
2024-07,hdfc:HDFCTRALFD,0.9393939393939394,0.11109999999999999,0,2
2024-07,hdfc:HDFCTS,0.9772727272727273,0.0645,0,1
2024-07,hdfc:HDINFG,0.9836065573770492,0.08030000000000001,1,0
2024-07,hdfc:MIDCAP,0.9863013698630136,0.0952,1,0
2024-07,hdfc:MY2005,0.9852941176470589,0.0822,1,0
2024-07,icici:BAF,0.8686868686868687,0.06456348299999999,5,8
2024-07,icici:BANFIN SERVICES,0.9393939393939394,0.13244821499999998,1,1
2024-07,icici:BCYCLE,0.9047619047619048,0.06773220200000002,4,2
2024-07,icici:BHACON,0.8703703703703703,0.19850876599999998,4,3
2024-07,icici:BLUECHIP,0.9242424242424242,0.07200720599999999,2,3
2024-07,icici:COMFUND,0.9512195121951219,0.080988781,2,0
2024-07,icici:DISCO,0.890625,0.08312296699999999,4,3
