month,isin,holders,mean_weight_among_holders,mean_weight_all_funds,market_value_crore,matched_fund_holder_change,matched_fund_mean_weight_change,matched_funds
2025-07,INE140A01024,5,0.00612,0.00012803347280334728,342.0091,3.0,0.00012735042735042735,234
2025-07,INE142M01025,4,0.00484831025,8.114326778242677e-05,89.005405,0.0,-8.590000000000133e-07,234
2025-07,INE142Q01026,7,0.0035571428571428572,0.00010418410041841006,314.2214,0.0,-6.410256410256405e-06,234
2025-07,INE142Z01019,15,0.008061811399999999,0.0005059714267782427,1085.954816,0.0,-1.377517948717951e-05,234
2025-07,INE146L01010,19,0.011583621894736842,0.0009208737071129707,1891.980341,1.0,4.7000333333333325e-05,234
2025-07,INE148O01028,37,0.012493883675675676,0.0019341995648535565,6575.312221,1.0,0.00019665761538461548,234
2025-07,INE149A01033,26,0.012264741461538461,0.0013342396569037656,4589.317502,0.0,-0.0002245757863247864,234
2025-07,INE14LE01019,10,0.0047193339999999995,0.00019746167364016734,345.1634,0.0,-4.218649572649554e-06,234
2025-07,INE150B01039,2,0.0051481375,4.308064853556486e-05,11.7063,0.0,9.202854700854705e-06,234
2025-07,INE151A01013,21,0.008796699952380952,0.0007729317949790794,4447.659329,0.0,4.031094017094023e-05,234
2025-07,INE152A01029,16,0.015662562125,0.0010485397238493724,4425.7335,0.0,0.00017937871794871806,234
2025-07,INE152M01016,11,0.009663925272727273,0.00044478317154811716,1040.219817,0.0,3.9644743589743574e-05,234
2025-07,INE154A01025,100,0.02612081568,0.010929211581589958,33368.96198,0.0,-0.00016581173931623679,234
2025-07,INE155A01022,67,0.014075064223880598,0.00394572930125523,10970.379023,-3.0,-0.00043211169230769186,234
2025-07,INE158A01026,60,0.01769672506666666,0.004442692485355648,8281.7684,3.0,0.0001529022350427343,234
2025-07,INE158C01014,1,0.0,0.0,0.148,0.0,0.0,234
2025-07,INE159A01016,18,0.015815303444444442,0.0011911107196652718,1983.931823,1.0,1.177755982905977e-05,234
2025-07,INE160A01022,9,0.010055555555555555,0.0003786610878661088,2520.2103,0.0,4.27350427350333e-07,234
2025-07,INE161A01038,1,0.0019,7.94979079497908e-06,128.455,0.0,-1.282051282051282e-06,234
2025-07,INE162A01010,1,0.0012,5.02092050209205e-06,127.0778,0.0,-4.2735042735042705e-07,234
2025-07,INE162B01018,1,0.0044,1.8410041841004184e-05,158.9585,0.0,1.2820512820512803e-06,234
2025-07,INE163A01018,5,0.0064829936000000005,0.00013562748117154812,77.0553,0.0,1.4832217948717962e-05,234
2025-07,INE168A01041,3,0.011033333333333332,0.00013849372384937237,374.9333,0.0,-1.1965811965812008e-05,234
2025-07,INE168P01015,17,0.008474124000000001,0.0006027619581589959,792.411293,6.0,0.0002631367649572649,234
2025-07,INE169A01031,37,0.016521321864864866,0.002557694179916318,8128.992617,2.0,0.0001848493846153842,234
2025-07,INE171A01029,45,0.012141837288888891,0.0022861199916317993,10336.357048,1.0,6.824847863247862e-05,234
2025-07,INE171Z01026,9,0.010522222222222223,0.000396234309623431,1141.759118,1.0,0.0001192307692307692,234
2025-07,INE172A01027,5,0.008375866,0.0001752273221757322,257.9671,1.0,9.696120512820513e-05,234
2025-07,INE176A01028,17,0.008110073294117648,0.0005768671380753138,1719.269,0.0,1.3243803418803404e-05,234
2025-07,INE176B01034,43,0.008681857255813953,0.001562007790794979,4096.505599,0.0,-4.142423504273503e-05,234
2025-07,INE177A01018,10,0.0082863659,0.0003467098702928871,805.6088,0.0,7.557735042735061e-07,234
2025-07,INE177F01017,2,0.01985,0.00016610878661087866,111.5682,0.0,5.555555555555522e-06,234
2025-07,INE177H01039,4,0.009333059500000001,0.0001562018326359833,77.4067,0.0,1.5929102564102532e-06,234
2025-07,INE178A01016,2,0.0072104955000000005,6.033887447698745e-05,150.5286,0.0,-6.964243589743574e-06,234
2025-07,INE179A01014,16,0.0146422025625,0.0009802311338912135,3426.9575,0.0,3.0196542735042692e-05,234
2025-07,INE180A01020,56,0.015045638357142859,0.0035253378577405864,14742.4114,-2.0,-0.00042899800427350374,234
2025-07,INE182A01018,17,0.01572880494117647,0.0011187852887029287,2037.1105,0.0,-0.00013468380769230738,234
2025-07,INE182D01020,1,0.000853205,3.5698953974895398e-06,13.188,0.0,-3.3832820512820506e-06,234
2025-07,INE183A01024,7,0.00916166857142857,0.0002683333891213389,793.1065,1.0,2.4896773504273518e-05,234
2025-07,INE184O01015,2,0.0023499999999999997,1.9665271966527192e-05,30.5343,0.0,8.547008547008558e-07,234
2025-07,INE186A01019,3,0.007337690666666667,9.210490376569039e-05,125.1767,0.0,3.334277777777782e-06,234
2025-07,INE188B01013,1,0.0293,0.00012259414225941422,12.3854,0.0,1.6666666666666674e-05,234
2025-07,INE189B01011,1,0.0044,1.8410041841004184e-05,289.5118,0.0,-1.7094017094017082e-06,234
2025-07,INE18JU01028,1,0.015691459,6.565464016736402e-05,31.724,1.0,6.70575170940171e-05,234
2025-07,INE191A01027,10,0.0077399999999999995,0.0003238493723849372,244.4357,0.0,1.2820512820512755e-05,234
2025-07,INE191B01025,18,0.01436827022222222,0.0010821291380753136,1560.861223,2.0,9.485189743589748e-05,234
2025-07,INE191H01014,27,0.006910984037037037,0.0007807387824267782,2710.1185,0.0,2.4344658119657982e-05,234
2025-07,INE192A01025,31,0.012781221903225807,0.0016578153933054396,3649.689321,0.0,2.6694059829059742e-05,234
2025-07,INE192B01031,2,0.0027,2.2594142259414227e-05,32.6958,-1.0,-4.211092735042735e-05,234
2025-07,INE192R01011,71,0.017302909647887325,0.005140194916317992,17833.606168,1.0,0.00011789197435897389,234
2025-07,INE193E01025,14,0.005455472714285714,0.0003195674393305439,1063.5168,0.0,-2.7586132478632465e-05,234
2025-07,INE195A01028,18,0.010931008555555555,0.0008232558744769874,3378.43284,1.0,3.52219444444443e-05,234
2025-07,INE195J01029,22,0.007462162227272728,0.0006868935941422594,1517.129589,0.0,3.6821974358974396e-05,234
2025-07,INE196A01026,18,0.014777150444444446,0.0011129234644351464,2430.742458,-1.0,-0.00012018572222222221,234
2025-07,INE199A01012,11,0.01790954018181818,0.000824288460251046,1053.1969,0.0,1.3059799145299141e-05,234
2025-07,INE199G01027,5,0.0006644386,1.3900389121338913e-05,119.5124,0.0,4.3218376068375997e-07,234
2025-07,INE1NPP01017,43,0.008224641697674418,0.0014797472510460251,3459.879661,-4.0,-4.6862068376068424e-05,234
2025-07,INE1SY401010,1,0.0013,5.439330543933054e-06,85.3961,0.0,-2.564102564102565e-06,234
2025-07,INE1VXE01018,3,0.0014333333333333333,1.799163179916318e-05,34.7731,0.0,4.273504273504279e-07,234
2025-07,INE200A01026,43,0.017735101279069767,0.003190834121338912,10034.872297,-2.0,0.0004680754572649569,234
2025-07,INE200M01039,44,0.01158756847727273,0.0021332762050209207,4304.638608,6.0,0.0007927653119658117,234
2025-07,INE201P01022,21,0.006398371047619047,0.0005621999665271966,1972.6427,-1.0,-4.659629487179483e-05,234
2025-07,INE202E01016,1,0.0022,9.205020920502092e-06,39.6069,0.0,-1.282051282051282e-06,234
2025-07,INE202Z01029,1,0.0062,2.5941422594142257e-05,406.3763,0.0,-3.846153846153848e-06,234
2025-07,INE203A01020,7,0.006506128,0.00019055605020920502,760.655,0.0,3.7052431623931593e-05,234
2025-07,INE203G01027,22,0.006699590363636363,0.0006166986945606694,2649.7426,0.0,-3.463514102564102e-05,234
2025-07,INE205A01025,59,0.014043500915254237,0.0034668056652719667,8633.491,0.0,-0.00034691306837606817,234
2025-07,INE205B01031,1,0.0037,1.5481171548117155e-05,68.43,0.0,-2.136752136752136e-06,234
2025-07,INE205C01021,4,0.0113,0.0001891213389121339,423.113,1.0,-4.700854700854666e-06,234
2025-07,INE208A01029,25,0.012737039600000001,0.001332326317991632,3808.2869,-2.0,-0.00011692958974358989,234
2025-07,INE211B01039,38,0.011556315657894736,0.0018374058368200838,4522.984872,3.0,0.00010815220512820547,234
2025-07,INE211R01019,12,0.010357213499999999,0.0005200274560669455,1341.0691,0.0,-7.19949700854701e-05,234
2025-07,INE212H01026,33,0.010784786000000001,0.0014891127112970713,5412.9288,0.0,-0.0001284089957264956,234
2025-07,INE212I01016,2,0.00795,6.652719665271967e-05,217.3269,0.0,-2.5641025641025674e-06,234
2025-07,INE213A01029,61,0.016193417098360655,0.004133047878661087,12283.008414,0.0,-6.158371794871831e-06,234
2025-07,INE214T01019,50,0.013146495799999998,0.0027503129288702923,5141.9125,0.0,-7.080621367521345e-05,234
2025-07,INE216A01030,50,0.020761496980000002,0.004343409410041841,6992.267718,1.0,6.308734188034248e-05,234
2025-07,INE216P01012,9,0.0067777777777777775,0.00025523012552301256,804.8061,-1.0,-6.495726495726499e-05,234
2025-07,INE217B01036,23,0.009496451086956521,0.0009138844142259414,2838.0403,-4.0,-0.00010005941880341881,234
2025-07,INE217L01019,1,0.0087,3.640167364016736e-05,11.4999,0.0,-2.5641025641025606e-06,234
2025-07,INE220B01022,44,0.013359612659090908,0.002459510280334728,7490.623866,-1.0,-0.00012709714957264947,234
2025-07,INE220G01021,10,0.0207060126,0.0008663603598326361,852.18727,0.0,-9.927034188034309e-06,234
2025-07,INE220Q01020,1,0.0003,1.2552301255230125e-06,17.3188,0.0,-4.2735042735042747e-07,234
2025-07,INE221B01012,2,0.0035,2.9288702928870294e-05,244.8467,0.0,-2.136752136752136e-06,234
2025-07,INE221J01015,3,0.010833333333333334,0.00013598326359832636,910.3439,0.0,3.5470085470085474e-05,234
2025-07,INE225D01027,5,0.00726,0.0001518828451882845,574.938281,0.0,8.547008547008558e-06,234
2025-07,INE226A01021,38,0.012064189552631577,0.001918155661087866,6467.160399,1.0,0.00019514495726495737,234
2025-07,INE227C01017,2,0.0014,1.1715481171548117e-05,62.0307,0.0,-1.282051282051282e-06,234
2025-07,INE227J01012,4,0.00904239475,0.00015133715062761507,285.7857,-1.0,1.1789615384615395e-05,234
2025-07,INE227W01023,9,0.006964758555555555,0.00026227124267782424,394.443727,0.0,-5.177347008547014e-05,234
2025-07,INE228A01035,2,0.0268675855,0.00022483335146443513,206.6137,0.0,6.751320512820484e-06,234
2025-07,INE229A01017,1,0.001030534,4.311857740585774e-06,14.8645,0.0,-9.644871794871676e-08,234
2025-07,INE229C01021,7,0.00534538342857143,0.00015655934728033477,200.1299,0.0,-5.061303418803399e-06,234
2025-07,INE230A01023,8,0.01130561275,0.0003784305523012552,1986.0365,0.0,2.3671290598290505e-05,234
2025-07,INE232I01014,1,0.006696393,2.8018380753138076e-05,40.8745,0.0,-4.281149572649573e-06,234
2025-07,INE233A01035,2,0.00313675,2.62489539748954e-05,34.3708,0.0,-1.4267564102564076e-06,234
2025-07,INE233B01017,11,0.007960022818181818,0.0003663608828451883,1080.281828,-2.0,-4.319962393162387e-05,234
2025-07,INE235A01022,9,0.004644444444444445,0.00017489539748953976,629.21,1.0,-3.418803418803423e-06,234
2025-07,INE236E01022,8,0.0043375,0.00014518828451882845,232.242194,1.0,9.700854700854701e-05,234
2025-07,INE237A01028,101,0.022365731227722774,0.009451627004184102,39484.715274,4.0,-0.00040966806410256545,234
2025-07,INE238A01034,124,0.031427496475806456,0.016305479343096233,63144.4576,-2.0,-0.0016151802777777807,234
2025-07,INE239A01024,34,0.023255166147058824,0.0033082663138075314,2884.866507,2.0,-0.00014879913247863247,234
2025-07,INE239C01020,4,0.004888336,8.181315481171549e-05,155.5891,0.0,6.026256410256417e-06,234
2025-07,INE242A01010,18,0.023186602944444443,0.001746271351464435,3958.914252,-2.0,-8.502978632478298e-06,234
2025-07,INE242C01024,10,0.0077553629,0.00032449217154811714,427.087076,0.0,-3.949850427350393e-06,234
2025-07,INE244O01017,1,0.0027,1.1297071129707114e-05,19.5832,0.0,-1.282051282051282e-06,234
2025-07,INE245A01021,36,0.01151780211111111,0.0017348990627615063,4968.927853,-1.0,-8.278229914529945e-05,234
2025-07,INE246B01019,2,0.00045,3.7656903765690376e-06,79.5954,0.0,-4.273504273504279e-07,234
2025-07,INE246F01010,31,0.010028733612903226,0.0013007980836820083,3854.4363,1.0,-5.1436205128205193e-05,234
2025-07,INE249Z01020,1,0.0042,1.7573221757322174e-05,27.712,-1.0,-5.8547008547008553e-05,234
2025-07,INE251B01027,3,0.005466666666666666,6.861924686192468e-05,247.7575,-1.0,-6.452991452991453e-05,234
2025-07,INE255A01020,4,0.0061978805,0.00010373021757322175,261.289165,0.0,-1.0229119658119662e-05,234
2025-07,INE256A01028,12,0.002343575,0.00011766903765690377,722.8312,-1.0,-8.010791025641024e-05,234
2025-07,INE256C01024,4,0.010349999999999998,0.0001732217573221757,392.2075,0.0,-1.6239316239316233e-05,234
2025-07,INE257A01026,28,0.011658078892857143,0.0013658000376569038,3998.553367,0.0,-0.00012525032905982923,234
2025-07,INE258A01016,11,0.015846836545454546,0.000729352309623431,2238.9136,0.0,-6.614002564102545e-05,234
2025-07,INE258B01022,7,0.009318019857142855,0.0002729127154811715,486.3754,0.0,-5.8759487179487315e-06,234
2025-07,INE258G01013,11,0.00629173590909091,0.00028957780334728036,629.772896,-1.0,2.9565854700854693e-05,234
2025-07,INE259A01022,28,0.010405967821428571,0.0012191092008368202,2206.00158,2.0,0.00011896350854700847,234
2025-07,INE262H01021,37,0.012703991648648648,0.001966726740585774,7631.862016,3.0,-0.00014812570512820478,234
2025-07,INE263A01024,70,0.02055566527142857,0.006020487736401674,13270.23039,3.0,-0.0003245595940170945,234
2025-07,INE265F01028,1,0.000373373,1.5622301255230125e-06,23.5229,0.0,-3.353846153846165e-08,234
2025-07,INE267A01025,9,0.007526263444444445,0.00028341577824267784,125.7296,0.0,-6.719017094017094e-06,234
2025-07,INE269A01021,17,0.009198348235294118,0.0006542758158995816,1538.6778,-1.0,1.017358974358994e-06,234
2025-07,INE269B01029,5,0.0067028556,0.00014022710460251048,395.1894,0.0,-8.89389743589743e-06,234
2025-07,INE271C01023,21,0.008056816238095238,0.0007079210920502092,2298.804765,0.0,5.681957264957256e-05,234
2025-07,INE274C01019,2,0.0113936695,9.534451464435147e-05,156.855,0.0,-3.1483162393162323e-06,234
2025-07,INE274F01020,19,0.007894140736842104,0.0006275676736401673,1827.2917,0.0,-2.4079418803418795e-05,234
2025-07,INE274J01014,31,0.011192053451612904,0.0014516889414225942,3196.251432,0.0,8.450427350424703e-07,234
2025-07,INE274Y01021,4,0.0060750000000000005,0.00010167364016736402,209.019411,0.0,1.3675213675213665e-05,234
2025-07,INE276A01018,4,0.01975,0.00033054393305439333,747.0332,0.0,-5.1282051282050805e-06,234
2025-07,INE277A01016,4,0.008275000000000001,0.0001384937238493724,371.1851,0.0,4.70085470085472e-06,234
2025-07,INE278H01035,6,0.004188062833333333,0.00010513965271966527,404.5423,0.0,-1.1599269230769225e-05,234
2025-07,INE278Y01022,11,0.007064554363636364,0.0003251468535564854,626.4015,1.0,-1.4995893162393127e-05,234
2025-07,INE279A01012,5,0.0046248156,9.675346443514646e-05,146.5251,0.0,-3.816918803418811e-06,234
2025-07,INE280A01028,54,0.012470600055555557,0.0028176251171548117,6242.736826,2.0,0.00012940863675213682,234
2025-07,INE280B01018,1,0.0121,5.0627615062761507e-05,797.6461,0.0,-1.2820512820512837e-06,234
2025-07,INE281B01032,1,0.0037,1.5481171548117155e-05,21.6401,-1.0,-2.4786324786324784e-05,234
2025-07,INE284A01012,6,0.012452774833333333,0.00031262196234309623,898.4134,0.0,1.3363688034188014e-05,234
2025-07,INE284H01025,2,0.00230043,1.9250460251046026e-05,20.9852,0.0,-2.3768034188034185e-06,234
2025-07,INE284S01014,6,0.0087950705,0.00022079674895397492,416.88015,1.0,7.409615384615603e-07,234
2025-07,INE285A01027,2,0.0123,0.00010292887029288703,761.3503,1.0,4.1025641025641023e-05,234
2025-07,INE285J01028,2,0.0029038485,2.4299987447698745e-05,90.6876,0.0,1.6459957264957243e-06,234
2025-07,INE285K01026,23,0.008638924608695652,0.0008313609456066946,3099.107106,-1.0,-8.253340598290602e-05,234
2025-07,INE287B01021,7,0.011757142857142857,0.00034435146443514644,490.79,0.0,-4.444444444444439e-05,234
2025-07,INE288A01013,2,0.0369,0.0003087866108786611,531.442,0.0,3.1196581196581195e-05,234
2025-07,INE288B01029,17,0.00604714194117647,0.0004301314351464435,1728.0933,0.0,-2.70391196581197e-05,234
2025-07,INE290S01011,4,0.0091736605,0.0001535340669456067,194.1035,0.0,4.253636752136764e-06,234
2025-07,INE294Z01018,3,0.008766666666666667,0.0001100418410041841,402.071,0.0,-8.547008547008422e-07,234
2025-07,INE296A01032,91,0.02350169317582418,0.008948343426778244,22486.927919,-1.0,-0.00048523061111111106,234
2025-07,INE298A01020,66,0.014446355333333336,0.00398937009205021,10729.379702,2.0,0.00013136051709401698,234
2025-07,INE298J01013,21,0.01348807138095238,0.0011851443472803347,2060.2551,0.0,-0.00010593675213675202,234
2025-07,INE299U01018,55,0.007944057036363637,0.0018281302803347282,6780.639559,-1.0,-0.00029945179914529904,234
2025-07,INE301A01014,1,0.0013,5.439330543933054e-06,82.7956,0.0,0.0,234
2025-07,INE301O01023,12,0.006162538083333333,0.0003094161380753138,319.2711,11.0,0.00022884810683760682,234
2025-07,INE302A01020,17,0.0067954057058823535,0.0004833552175732218,2012.627288,-1.0,3.4071239316239453e-06,234
2025-07,INE303R01014,2,0.0076982257450000004,6.442029912133891e-05,67.7959,-1.0,6.400219230769273e-07,234
2025-07,INE306R01017,2,0.0046596115,3.899256485355648e-05,83.9428,0.0,-4.6847307692307635e-06,234
2025-07,INE310A01015,3,0.006633333333333334,8.326359832635983e-05,344.8474,0.0,-3.8461538461538375e-06,234
2025-07,INE317F01035,5,0.0065035808,0.0001360581757322176,160.6814,0.0,1.6235841880341857e-05,234
2025-07,INE317I01021,14,0.007865596928571429,0.0004607462635983264,1494.1072,-2.0,-7.084632905982903e-05,234
2025-07,INE318A01026,29,0.012735122482758621,0.001545265907949791,4361.942731,1.0,-7.099094444444447e-05,234
2025-07,INE320B01020,4,0.0075250000000000004,0.00012594142259414226,267.6862,0.0,-5.555555555555522e-06,234
2025-07,INE320J01015,2,0.0019,1.589958158995816e-05,251.615,0.0,-1.2820512820512803e-06,234
2025-07,INE321D01016,1,0.0002,8.368200836820084e-07,6.0424,0.0,0.0,234
2025-07,INE321T01012,12,0.007641487416666666,0.00038367300836820084,1375.911583,0.0,-1.5636512820512804e-05,234
2025-07,INE322A01010,13,0.01088745876923077,0.0005922048702928871,1278.1868,1.0,3.047879487179492e-05,234
2025-07,INE323A01026,29,0.017547468137931035,0.0021291906945606694,5600.967412,2.0,0.00042137702991452996,234
2025-07,INE324A01032,2,0.00545,4.560669456066945e-05,170.3893,0.0,-6.410256410256418e-06,234
2025-07,INE325A01013,44,0.008508957659090908,0.0015665026652719664,4508.413288,-2.0,-0.00011553359401709389,234
2025-07,INE326A01037,65,0.0162552942,0.004420895912133891,12090.520976,-2.0,0.00023230647008546951,234
2025-07,INE330T01021,13,0.008932250692307691,0.00048585464016736397,944.341507,-1.0,6.479576923076901e-06,234
2025-07,INE331A01037,13,0.007268392615384616,0.00039535189958159,2657.1777,1.0,5.130874786324791e-05,234
2025-07,INE332A01027,5,0.0122405536,0.00025607852719665273,481.5236,0.0,6.324901709401796e-06,234
2025-07,INE335Y01020,16,0.007770507875000001,0.0005202013640167364,572.9897,0.0,-9.470752136752215e-06,234
2025-07,INE337A01034,4,0.0052499999999999995,8.786610878661087e-05,493.0859,0.0,-5.128205128205121e-06,234
2025-07,INE338A01024,2,0.002682205,2.2445230125523014e-05,16.7418,0.0,2.8889743589743735e-07,234
2025-07,INE338H01029,4,0.015225,0.00025481171548117157,235.2527,0.0,-3.418803418803369e-06,234
2025-07,INE338I01027,5,0.00998,0.00020878661087866108,812.4033,-2.0,8.547008547008558e-06,234
2025-07,INE340A01012,15,0.0070018910000000005,0.00043944922594142265,1031.9668,0.0,-0.0001559497478632478,234
2025-07,INE342G01023,9,0.008460515222222222,0.0003185968075313808,742.8265,0.0,1.0206324786324805e-05,234
2025-07,INE342J01019,29,0.014094170206896553,0.0017101712803347282,4358.81023,1.0,8.154358974356984e-07,234
2025-07,INE343G01021,22,0.01682156413636364,0.00154842849790795,3821.032955,0.0,-7.147667948717963e-05,234
2025-07,INE343H01029,30,0.019929999999999996,0.0025016736401673634,10825.484066,3.0,-0.0004807692307692308,234
2025-07,INE347G01014,21,0.013898566190476191,0.001221212928870293,3496.093817,2.0,3.654486752136736e-05,234
2025-07,INE348B01021,26,0.009610149307692308,0.0010454555732217572,2239.6861,0.0,-3.890224358974359e-05,234
2025-07,INE348L01012,4,0.0044732537499999996,7.486617154811715e-05,450.557137,0.0,5.498517094017094e-06,234
2025-07,INE349A01021,3,0.003839260666666667,4.819155648535565e-05,347.6743,0.0,-4.607547008547004e-06,234
2025-07,INE349Y01013,2,0.0034000000000000002,2.8451882845188288e-05,19.67439,0.0,-8.119658119658116e-06,234
2025-07,INE351A01035,2,0.013049999999999999,0.00010920502092050209,393.4411,-1.0,-3.5364829059829166e-06,234
2025-07,INE355A01028,6,0.006683257333333334,0.00016778051882845188,287.4677,0.0,-6.789837606837587e-06,234
2025-07,INE356A01018,57,0.013632520789473685,0.003251270648535565,10391.878276,1.0,8.665129914529933e-05,234
2025-07,INE358A01014,21,0.019789259095238095,0.0017388051924686193,3184.014142,0.0,-0.00011642526068376068,234
2025-07,INE361B01024,58,0.024650709482758618,0.005982180543933054,15715.623551,0.0,-0.00021445833760683815,234
2025-07,INE365D01021,2,0.0037999999999999996,3.1799163179916314e-05,253.7152,0.0,-3.418803418803423e-06,234
2025-07,INE366I01010,10,0.0099792154,0.0004175403933054393,883.6434,0.0,5.384583333333334e-05,234
2025-07,INE371A01025,11,0.007379612090909091,0.00033964741841004185,498.953154,0.0,4.1420940170940794e-06,234
2025-07,INE371P01015,10,0.012820000000000002,0.0005364016736401673,1011.479194,1.0,6.239316239316245e-05,234
2025-07,INE372A01015,24,0.010587951708333333,0.0010632252761506274,5185.925978,-2.0,4.717416666666688e-05,234
2025-07,INE376G01013,45,0.010458485755555556,0.001969170958158996,5424.106083,-2.0,9.383684615384613e-05,234
2025-07,INE377N01017,4,0.009575,0.0001602510460251046,93.5864,-1.0,-4.181738461538461e-05,234
2025-07,INE377Y01014,3,0.0006333333333333334,7.94979079497908e-06,77.037,0.0,-4.273504273504279e-07,234
2025-07,INE379A01028,15,0.0045371249999999995,0.00028475679916317986,964.521087,-2.0,-4.638445299145295e-05,234
2025-07,INE382M01027,5,0.0020395307999999997,4.266800836820083e-05,93.3652,0.0,-3.749243589743585e-06,234
2025-07,INE382Z01011,1,0.0016,6.694560669456067e-06,166.1403,0.0,-1.282051282051282e-06,234
2025-07,INE383A01012,7,0.004023213285714285,0.00011783469874476986,114.6855,1.0,1.061708974358974e-05,234
2025-07,INE386A01023,8,0.0086214595,0.00028858441841004184,2095.337197,0.0,-2.6487076923076963e-05,234
2025-07,INE386C01029,6,0.014193206666666666,0.00035631481171548117,828.0379,1.0,1.0082222222222194e-05,234
2025-07,INE386D01027,11,0.008554942454545455,0.0003937421213389121,370.1435,0.0,-1.062845299145299e-05,234
2025-07,INE387A01021,23,0.009050700652173912,0.0008709879288702928,3789.2842,-2.0,-0.00010011496581196567,234
2025-07,INE388Y01029,48,0.015137255833333333,0.0030401183263598325,9413.156809,-2.0,4.249226068376091e-05,234
2025-07,INE389H01022,16,0.007649202187500001,0.0005120804811715482,3128.6775,-2.0,-4.605317094017098e-05,234
2025-07,INE397D01024,148,0.03725148473648649,0.023067865025104602,62759.820127,0.0,-0.0008846918803418827,234
2025-07,INE398R01022,44,0.010488696886363636,0.0019309734853556484,4742.7947,0.0,0.00021674370512820532,234
2025-07,INE399C01030,8,0.007541307625000001,0.00025242870711297073,1021.140332,0.0,-1.3582153846153854e-05,234
2025-07,INE399G01023,2,0.0039616285,3.315170292887029e-05,30.3342,0.0,-5.567111111111119e-06,234
2025-07,INE401H01017,5,0.0096065886,0.0002009746569037657,162.8006,-1.0,9.41164957264957e-06,234
2025-07,INE404A01024,12,0.009051968749999998,0.00045449215481171545,1274.9574,2.0,-1.8874401709401687e-05,234
2025-07,INE405E01023,25,0.010602129,0.001109009309623431,3451.898494,1.0,-5.560797008547012e-05,234
2025-07,INE406A01037,34,0.014265949264705882,0.0020294655857740584,6963.404478,-4.0,-0.00016517582478632479,234
2025-07,INE406M01024,16,0.0156988279375,0.001050967560669456,2918.6039,0.0,6.3270824786325e-05,234
2025-07,INE410B01037,8,0.006208555250000001,0.00020781774895397493,464.0425,1.0,-8.39777777777767e-07,234
2025-07,INE410P01011,14,0.0115165975,0.0006746124058577405,1776.098137,-1.0,-0.00019426524358974375,234
2025-07,INE411H01032,2,0.00625,5.230125523012553e-05,104.015,0.0,-5.555555555555556e-06,234
2025-07,INE411U01027,1,0.0132,5.5230125523012555e-05,25.5226,0.0,4.316239316239316e-05,234
2025-07,INE414G01012,28,0.016026574607142855,0.0018775903305439329,7031.939266,0.0,-0.0004244689017094017,234
2025-07,INE417T01026,37,0.016192232540540544,0.00250674729707113,6589.976132,-1.0,8.246676923076915e-05,234
2025-07,INE418L01021,8,0.022559849375,0.0007551414016736402,1028.4677,0.0,-5.946688034188055e-06,234
2025-07,INE419M01027,19,0.008352309105263158,0.0006639911004184101,1165.0867,3.0,4.272472222222241e-05,234
2025-07,INE419U01012,3,0.022466666666666666,0.00028200836820083683,724.9358,0.0,-2.5213675213675232e-05,234
2025-07,INE421D01022,7,0.017468814714285717,0.0005116389246861924,1037.983641,0.0,-2.940993589743582e-05,234
2025-07,INE423A01024,5,0.013764533,0.00028796094142259415,186.5352,0.0,-4.517670940170878e-06,234
2025-07,INE423Y01016,10,0.0106994865,0.000447677259414226,1463.932066,0.0,-3.0038521367521393e-05,234
2025-07,INE424H01027,12,0.006609421833333333,0.0003318538158995815,912.8331,0.0,-1.3768076923076898e-05,234
2025-07,INE427F01016,20,0.010417108349999999,0.0008717245481171547,3644.780102,-1.0,-2.804898717948727e-05,234
2025-07,INE428Q01011,1,0.0004,1.6736401673640167e-06,0.572979,0.0,0.0,234
2025-07,INE429E01023,9,0.009692799222222222,0.0003650008075313808,591.2408,0.0,3.0519350427350397e-05,234
2025-07,INE435A01051,1,0.007747197,3.241505020920502e-05,65.8354,0.0,-1.4832606837606826e-06,234
2025-07,INE435G01025,8,0.011003501249999999,0.0003683180334728033,1202.595662,0.0,3.7767209401709425e-05,234
2025-07,INE437A01024,57,0.017133656035087718,0.004086269430962343,7455.718208,0.0,0.0002302423675213678,234
2025-07,INE438A01022,26,0.009716280115384616,0.0010570011841004186,4670.2382,-2.0,-4.744658119658265e-06,234
2025-07,INE438K01021,7,0.0054361532857142856,0.00015921787866108786,238.0258,0.0,5.639286324786327e-06,234
2025-07,INE439A01020,3,0.006294790333333334,7.901410460251046e-05,231.3604,1.0,5.910552564102564e-05,234
2025-07,INE442H01029,9,0.010388888888888888,0.0003912133891213389,785.6482,0.0,-1.4529914529914521e-05,234
2025-07,INE448G01010,1,0.00103938,4.348870292887029e-06,6.3393,0.0,-1.4615427350427362e-06,234
2025-07,INE449A01011,5,0.003989288200000001,8.345791213389123e-05,353.8734,0.0,8.796111111111104e-06,234
2025-07,INE450D01021,11,0.008640794,0.00039769344769874474,267.4663,0.0,-2.2177136752137027e-06,234
2025-07,INE450U01017,6,0.011289021333333335,0.00028340639330543937,424.9321,0.0,-3.089506837606839e-05,234
2025-07,INE451D01029,1,0.0041,1.7154811715481172e-05,145.233,0.0,-8.547008547008524e-07,234
2025-07,INE455K01017,20,0.01217180875,0.0010185614016736402,3011.8063,1.0,6.324353418803413e-05,234
2025-07,INE456Z01021,13,0.008229936923076924,0.0004476534728033473,671.3677,0.0,2.917290598290561e-06,234
