month,scheme_id,stocks,observed_nav_weight
2025-01,uti:773,62,0.6757000000000001
2025-01,uti:775,26,0.9554999999999998
2025-01,uti:783,73,0.7738999999999999
2025-02,absl:ABSLBCF,68,0.9608412199999999
2025-02,absl:ABSLCONF,34,0.9578542000000002
2025-02,absl:ABSLESG,51,0.9865890399999999
2025-02,absl:ABSLMAAF,53,0.6396399750000001
2025-02,absl:ABSLMCF,81,0.9767860869999999
2025-02,absl:ABSLQF,42,0.9857863649999997
2025-02,absl:ABSLSO,60,0.9530309090000002
2025-02,absl:ABSLTNLF,33,0.982835773
2025-02,absl:ADVG,74,0.9820862490000001
2025-02,absl:BDYP,56,0.9050784859999998
2025-02,absl:BINFRA,61,0.954077854
2025-02,absl:BSL95F,78,0.7486022569999998
2025-02,absl:BSLBKFS,38,0.98110743
2025-02,absl:BSLDAAF,98,0.6715690950000001
2025-02,absl:BSLEQTY,75,0.9826356159999998
2025-02,absl:BSLFEF,75,0.9438024879999998
2025-02,absl:BSLMFG,65,0.9874316220000001
2025-02,absl:BSLNMF,29,0.941624201
2025-02,absl:BSLPHF,27,0.9861504010000002
2025-02,absl:BSLR96,64,0.9859641750000001
2025-02,absl:BSLTA1,90,0.948987536
2025-02,absl:BTOP100,30,0.9818664470000001
2025-02,absl:GENNEXT,76,0.9932469319999999
2025-02,absl:MIDCAP,76,0.9624949329999998
2025-02,absl:MNC,66,0.9854784259999999
2025-02,absl:PSUEQ,36,0.9531061970000002
2025-02,absl:PURE,75,0.983473703
2025-02,axis:AXISBCF,88,0.9555
2025-02,axis:AXISCON,71,0.8836
2025-02,axis:AXISDEF,95,0.6633999999999999
2025-02,axis:AXISEHF,78,0.7487
2025-02,axis:AXISEQF,52,0.8485999999999998
2025-02,axis:AXISESG,43,0.8555999999999998
2025-02,axis:AXISF25,26,0.9216000000000001
2025-02,axis:AXISGOF,97,0.8157999999999999
2025-02,axis:AXISIMF,87,0.9271999999999999
2025-02,axis:AXISMCF,100,0.8592
2025-02,axis:AXISMIF,41,0.9158000000000001
2025-02,axis:AXISMLC,122,0.8960999999999997
2025-02,axis:AXISMLF,56,0.9293000000000001
2025-02,axis:AXISQUA,49,0.9820999999999999
2025-02,axis:AXISSCF,124,0.8636000000000006
2025-02,axis:AXISSSF,59,0.7504000000000002
2025-02,axis:AXISTAF,84,0.6790999999999998
2025-02,axis:AXISTSF,84,0.9496000000000002
2025-02,axis:AXISVAL,77,0.8499000000000003
2025-02,dsp:Aggressive Hybrid,45,0.6880000000000001
2025-02,dsp:Banking and Financial Services,22,0.8133
2025-02,dsp:Business Cycle Fund,43,0.8395999999999998
2025-02,dsp:DAAF,97,0.6546999999999998
2025-02,dsp:EQUITYOPPOR,72,0.9569000000000001
2025-02,dsp:FOCUS,30,0.9542999999999999
2025-02,dsp:Flexi Cap,57,0.9553999999999999
2025-02,dsp:HEALTHCARE,26,0.8240000000000002
2025-02,dsp:MIDCAP,55,0.9519999999999996
2025-02,dsp:Multi Asset,37,0.39490000000000003
2025-02,dsp:Multicap Fund,64,0.9475999999999999
2025-02,dsp:NRNEF,22,0.8460000000000001
2025-02,dsp:QUANT,41,0.9884999999999998
2025-02,dsp:SMALLCAP,78,0.9325999999999999
2025-02,dsp:TAX,63,0.9508999999999999
2025-02,dsp:TIGER,69,0.8497999999999998
2025-02,dsp:TOP100,33,0.91
2025-02,dsp:VALUE,53,0.6503999999999999
2025-02,hdfc:HDFCBKGFSF,33,0.9925000000000003
2025-02,hdfc:HDFCBUSICY,58,0.9142
2025-02,hdfc:HDFCCB,76,0.9865999999999994
2025-02,hdfc:HDFCCS,28,0.8502
2025-02,hdfc:HDFCDFNFND,21,0.9799999999999999
2025-02,hdfc:HDFCDIVYLD,124,0.9843999999999996
2025-02,hdfc:HDFCEQ,56,0.8826
2025-02,hdfc:HDFCGR,163,0.6547999999999995
2025-02,hdfc:HDFCHOF117,33,0.9579
2025-02,hdfc:HDFCLARGEF,212,0.9898999999999998
2025-02,hdfc:HDFCMANFFN,83,0.9832
2025-02,hdfc:HDFCMNCFND,33,0.9538000000000002
2025-02,hdfc:HDFCMULCAP,224,0.9909999999999999
2025-02,hdfc:HDFCNCCFND,44,0.9167000000000002
2025-02,hdfc:HDFCPHARHC,32,0.9745999999999999
2025-02,hdfc:HDFCPM,40,0.6585
2025-02,hdfc:HDFCSMALLF,86,0.9266000000000001
2025-02,hdfc:HDFCT2,43,0.9955
2025-02,hdfc:HDFCTECHFD,29,0.9425999999999999
2025-02,hdfc:HDFCTRALFD,29,0.9817999999999999
2025-02,hdfc:HDFCTS,55,0.9235999999999999
2025-02,hdfc:HDINFG,56,0.9137000000000002
2025-02,hdfc:MIDCAP,78,0.9247
2025-02,hdfc:MY2005,75,0.6580999999999998
2025-02,icici:BAF,97,0.6670877439999999
2025-02,icici:BANFIN SERVICES,39,0.9234840220000001
2025-02,icici:BCYCLE,76,0.8753232589999996
2025-02,icici:BHACON,56,0.9293183649999999
2025-02,icici:BLUECHIP,67,0.9182901259999998
2025-02,icici:COMFUND,46,0.9654130859999998
2025-02,icici:DISCO,63,0.9010465350000001
2025-02,icici:DIVYLD,62,0.927935399
2025-02,icici:E&DF,81,0.7251805899999998
2025-02,icici:ENERGY,40,0.8692488870000001
2025-02,icici:ESGFUND,45,0.9455343949999998
2025-02,icici:EXPORTS,46,0.9013596789999998
2025-02,icici:FLEXCAP,64,0.9666244769999999
2025-02,icici:FMCG,21,0.911086576
2025-02,icici:FOCUSED,28,0.9705618070000002
2025-02,icici:HOUSING,41,0.9014033239999999
2025-02,icici:INDOPP,67,0.9380713679999997
2025-02,icici:INFRA,65,0.9339128729999999
2025-02,icici:INNOVA,59,0.8399214759999999
2025-02,icici:LARGE & MIDCAP,85,0.9398444059999999
2025-02,icici:LTEF,80,0.948703775
2025-02,icici:MGFINDIA,93,0.9850244310000005
2025-02,icici:MIDCAP,85,0.9789275490000003
2025-02,icici:MNCFUND,47,0.9249062860000001
2025-02,icici:MULTI,88,0.6633999179999999
2025-02,icici:MULTICAP,109,0.9239931220000001
2025-02,icici:PHARMA,43,0.9904045480000003
2025-02,icici:PSUEQU,33,0.9129255699999997
2025-02,icici:QUANT,54,0.8405381990000002
2025-02,icici:RURALOPP,37,0.8399378500000001
2025-02,icici:SMALL,106,0.8696254189999995
2025-02,icici:TECH,65,0.8857843260000001
2025-02,icici:TRANSPO,39,0.941156587
2025-02,icici:VARIANCE,31,0.8577927059999999
2025-02,kotak:BAL,58,0.7337
2025-02,kotak:BFS,29,0.9637999999999999
2025-02,kotak:CMP,42,0.9784999999999999
2025-02,kotak:CON,61,0.9717
2025-02,kotak:ELS,58,0.9847000000000002
2025-02,kotak:EME,64,0.9777999999999999
2025-02,kotak:ESG,43,0.9878000000000001
2025-02,kotak:HLC,29,0.9870000000000001
2025-02,kotak:K30,58,0.9324999999999998
2025-02,kotak:KBA,111,0.6580000000000005
2025-02,kotak:KBC,53,0.9870000000000002
2025-02,kotak:KFE,28,0.9817000000000002
2025-02,kotak:KIE,53,0.9818000000000001
2025-02,kotak:KMI,57,0.9832000000000002
2025-02,kotak:KMN,42,0.8934000000000001
2025-02,kotak:KOP,66,0.9747
2025-02,kotak:KPF,45,0.7930000000000003
2025-02,kotak:KQT,49,0.9718999999999999
2025-02,kotak:MAF,73,0.6657000000000005
2025-02,kotak:MID,75,0.9848000000000001
2025-02,kotak:MUC,68,0.9713
2025-02,kotak:SEF,56,0.9734
2025-02,kotak:SPO,41,0.9982000000000001
2025-02,kotak:TAL,27,0.8056000000000001
2025-02,kotak:TCH,26,0.9390999999999999
2025-02,mirae:MABAF,108,0.6784692549999998
2025-02,mirae:MABFF,28,0.996497977
2025-02,mirae:MAEBF,104,0.997744073
2025-02,mirae:MAFCF,81,0.9942289220000001
2025-02,mirae:MAFF,30,0.9729050209999999
2025-02,mirae:MAHCF,31,0.9960443429999999
2025-02,mirae:MAIPF,83,0.7740702620000002
2025-02,mirae:MAMAAF,108,0.6923353189999997
2025-02,mirae:MAMCF,78,0.9921783360000004
2025-02,mirae:MAMPF,87,0.9980219379999997
2025-02,mirae:MASCF,68,0.9574443370000001
2025-02,mirae:MATSF,85,0.9973168099999997
2025-02,mirae:MIICF,40,0.9833616730000001
2025-02,mirae:MIIOF,81,0.9921695952999998
2025-02,nippon:BF,27,0.9806999999999999
2025-02,nippon:EA,72,0.9845999999999996
2025-02,nippon:EO,119,0.9759000000000002
2025-02,nippon:GF,93,0.9939
2025-02,nippon:GS,74,0.9822999999999998
2025-02,nippon:IT,44,0.9865999999999999
2025-02,nippon:LC,88,0.9506999999999999
2025-02,nippon:LE,29,0.9402999999999999
2025-02,nippon:ME,36,0.9652000000000001
2025-02,nippon:MF,85,0.5361
2025-02,nippon:NE,65,0.6537000000000002
2025-02,nippon:PH,36,0.9888
2025-02,nippon:PS,55,0.9884
2025-02,nippon:QP,35,0.9702000000000001
2025-02,nippon:SC,233,0.9395999999999998
2025-02,nippon:SE,74,0.9620000000000001
2025-02,nippon:SH,74,0.7109000000000002
2025-02,nippon:TS,60,0.9699000000000001
2025-02,ppfas:PPDAAF,9,0.14850000000000002
2025-02,ppfas:PPFCF,27,0.6437
2025-02,ppfas:PPTSF,32,0.8111999999999998
2025-02,sbi:SBAF,94,0.6967000000000001
2025-02,sbi:SBFS,23,0.9036
2025-02,sbi:SBI Quant Fund,31,0.9887000000000001
2025-02,sbi:SBI-AOF,28,0.9687999999999999
2025-02,sbi:SBLUECHIP,45,0.9443000000000001
2025-02,sbi:SCF,85,0.7303000000000003
2025-02,sbi:SCOF,46,0.9133999999999998
2025-02,sbi:SDYF,47,0.9655999999999998
2025-02,sbi:SEHF,41,0.6913999999999998
2025-02,sbi:SEMVF,50,0.9996999999999999
2025-02,sbi:SEOF,33,0.9621999999999999
2025-02,sbi:SFEF,24,0.7693
2025-02,sbi:SFLEXI,64,0.855
2025-02,sbi:SHOF,28,0.9228000000000002
2025-02,sbi:SIF,36,0.9067999999999998
2025-02,sbi:SIOF,40,0.9490999999999998
2025-02,sbi:SLMF,71,0.9290999999999999
2025-02,sbi:SLTEF,62,0.9032000000000001
2025-02,sbi:SMAAF,54,0.4225
2025-02,sbi:SMCF,51,0.9446000000000006
2025-02,sbi:SMCOMMA,27,0.9203
2025-02,sbi:SMEEF,37,0.9641999999999998
2025-02,sbi:SMGLF,30,0.9639000000000001
2025-02,sbi:SMIDCAP,58,0.9155999999999999
2025-02,sbi:SPSU,25,0.9410000000000002
2025-02,sbi:SSCF,64,0.8304999999999999
2025-02,sbi:STOF,26,0.8029999999999999
2025-02,uti:002,51,0.36210000000000003
2025-02,uti:017,59,0.9641999999999996
2025-02,uti:042,56,0.9584
2025-02,uti:049,65,0.9611
2025-02,uti:066,62,0.6689999999999998
2025-02,uti:101,50,0.9510999999999998
2025-02,uti:118,43,0.9956000000000003
2025-02,uti:125,57,0.9726000000000001
2025-02,uti:160,88,0.9644999999999999
2025-02,uti:161,52,0.9310999999999999
2025-02,uti:162,37,0.9536000000000002
2025-02,uti:163,32,0.9547000000000001
2025-02,uti:190,53,0.9689000000000002
2025-02,uti:193,57,0.9904
2025-02,uti:251,46,0.9782000000000001
2025-02,uti:322,78,0.6516999999999998
2025-02,uti:751,86,0.9593000000000002
2025-02,uti:753,29,0.9778
2025-02,uti:773,65,0.6614999999999999
2025-02,uti:775,25,0.9420000000000001
2025-02,uti:783,73,0.9744000000000004
2025-03,absl:ABSLBCF,67,0.960912478
2025-03,absl:ABSLCONF,36,0.984466818
2025-03,absl:ABSLESG,52,0.977528844
2025-03,absl:ABSLMAAF,56,0.671847005
2025-03,absl:ABSLMCF,82,0.980114632
2025-03,absl:ABSLQF,42,0.9910125289999997
2025-03,absl:ABSLSO,60,0.962203515
2025-03,absl:ABSLTNLF,33,0.9861945550000002
2025-03,absl:ADVG,72,0.9803171700000003
2025-03,absl:BDYP,53,0.9007153979999999
2025-03,absl:BINFRA,59,0.9694910130000003
2025-03,absl:BSL95F,79,0.7658951599999998
2025-03,absl:BSLBKFS,37,0.9677125090000002
2025-03,absl:BSLDAAF,94,0.7202423059999999
2025-03,absl:BSLEQTY,75,0.9757118149999999
2025-03,absl:BSLFEF,74,0.9398515660000003
2025-03,absl:BSLMFG,65,0.98389371
2025-03,absl:BSLNMF,34,0.9435162940000001
2025-03,absl:BSLPHF,28,0.9878615539999999
2025-03,absl:BSLR96,65,0.984106319
2025-03,absl:BSLTA1,90,0.9613798880000001
2025-03,absl:BTOP100,30,0.981854361
2025-03,absl:GENNEXT,76,0.990319744
2025-03,absl:MIDCAP,73,0.9620109410000002
2025-03,absl:MNC,66,0.9888422020000002
2025-03,absl:PSUEQ,36,0.9766892170000001
2025-03,absl:PURE,76,0.98864093
2025-03,axis:AXISBCF,89,0.9662
2025-03,axis:AXISCON,71,0.8962000000000002
2025-03,axis:AXISDEF,98,0.6901999999999999
2025-03,axis:AXISEHF,79,0.7589000000000001
2025-03,axis:AXISEQF,51,0.8679999999999999
2025-03,axis:AXISESG,43,0.8651
2025-03,axis:AXISF25,25,0.9218999999999999
2025-03,axis:AXISGOF,99,0.851
2025-03,axis:AXISIMF,87,0.9459999999999998
2025-03,axis:AXISMCF,102,0.8815999999999999
2025-03,axis:AXISMIF,40,0.9186000000000002
2025-03,axis:AXISMLC,126,0.9209999999999999
2025-03,axis:AXISMLF,54,0.9244
2025-03,axis:AXISQUA,46,0.9732999999999999
2025-03,axis:AXISSCF,128,0.8674999999999998
2025-03,axis:AXISSSF,59,0.7924999999999998
2025-03,axis:AXISTAF,75,0.6857000000000002
2025-03,axis:AXISTSF,83,0.9543999999999998
2025-03,axis:AXISVAL,78,0.8843999999999997
2025-03,dsp:Aggressive Hybrid,43,0.6637999999999997
2025-03,dsp:Banking and Financial Services,23,0.8079000000000001
2025-03,dsp:Business Cycle Fund,43,0.8449000000000001
2025-03,dsp:DAAF,68,0.6653999999999999
2025-03,dsp:EQUITYOPPOR,70,0.9485
2025-03,dsp:FOCUS,30,0.8925999999999997
2025-03,dsp:Flexi Cap,58,0.9562999999999999
2025-03,dsp:HEALTHCARE,25,0.8555
2025-03,dsp:MIDCAP,55,0.9328
2025-03,dsp:Multi Asset,37,0.4146000000000001
2025-03,dsp:Multicap Fund,65,0.9599000000000001
2025-03,dsp:NRNEF,22,0.8442999999999998
2025-03,dsp:QUANT,40,0.9952000000000001
2025-03,dsp:SMALLCAP,77,0.9334999999999999
2025-03,dsp:TAX,61,0.9466000000000001
2025-03,dsp:TIGER,69,0.9328000000000002
2025-03,dsp:TOP100,31,0.8785999999999999
2025-03,dsp:VALUE,53,0.6798000000000001
2025-03,hdfc:HDFCBKGFSF,31,0.9700000000000001
2025-03,hdfc:HDFCBUSICY,60,0.9016999999999998
2025-03,hdfc:HDFCCB,73,0.9835999999999994
2025-03,hdfc:HDFCCS,28,0.8329
2025-03,hdfc:HDFCDFNFND,22,0.9583999999999999
2025-03,hdfc:HDFCDIVYLD,124,0.9763999999999993
2025-03,hdfc:HDFCEQ,54,0.8718999999999998
2025-03,hdfc:HDFCGR,155,0.6696999999999993
2025-03,hdfc:HDFCHOF117,32,0.9722
2025-03,hdfc:HDFCLARGEF,212,0.9824999999999999
2025-03,hdfc:HDFCMANFFN,83,0.9911999999999996
2025-03,hdfc:HDFCMNCFND,34,0.9461999999999998
2025-03,hdfc:HDFCMULCAP,223,0.9753
2025-03,hdfc:HDFCNCCFND,47,0.9833
2025-03,hdfc:HDFCPHARHC,31,0.9566
2025-03,hdfc:HDFCPM,40,0.6790999999999999
2025-03,hdfc:HDFCSMALLF,85,0.9311999999999999
2025-03,hdfc:HDFCT2,44,0.9956000000000002
2025-03,hdfc:HDFCTECHFD,29,0.9128000000000002
2025-03,hdfc:HDFCTRALFD,29,0.9917000000000001
2025-03,hdfc:HDFCTS,55,0.9208000000000001
2025-03,hdfc:HDINFG,56,0.9201000000000003
2025-03,hdfc:MIDCAP,79,0.9301999999999998
2025-03,hdfc:MY2005,75,0.6631999999999999
2025-03,icici:BAF,86,0.67280247
2025-03,icici:BANFIN SERVICES,37,0.9092531199999998
2025-03,icici:BCYCLE,68,0.8722316959999994
2025-03,icici:BHACON,54,0.9189269769999998
2025-03,icici:BLUECHIP,63,0.911696676
2025-03,icici:COMFUND,46,0.9682404640000001
2025-03,icici:DISCO,65,0.8851927859999997
2025-03,icici:DIVYLD,66,0.9346640689999998
2025-03,icici:E&DF,83,0.7193511769999998
2025-03,icici:ENERGY,43,0.9220381990000002
2025-03,icici:ESGFUND,45,0.942133066
2025-03,icici:EXPORTS,45,0.9273285339999998
2025-03,icici:FLEXCAP,63,0.9651483120000003
2025-03,icici:FMCG,21,0.923036587
2025-03,icici:FOCUSED,29,0.936658758
2025-03,icici:HOUSING,41,0.880694158
2025-03,icici:INDOPP,69,0.913416681
2025-03,icici:INFRA,64,0.935869178
2025-03,icici:INNOVA,58,0.8791607010000002
2025-03,icici:LARGE & MIDCAP,88,0.924281742
2025-03,icici:LTEF,84,0.9707352049999999
2025-03,icici:MGFINDIA,91,0.986147955
2025-03,icici:MIDCAP,84,0.9875531179999999
2025-03,icici:MNCFUND,49,0.9434740420000001
2025-03,icici:MULTI,90,0.6555089780000001
2025-03,icici:MULTICAP,105,0.9231223329999997
2025-03,icici:PHARMA,42,0.9828473959999999
2025-03,icici:PSUEQU,34,0.9045657
2025-03,icici:QUANT,53,0.8347026210000001
2025-03,icici:RURALOPP,36,0.8582626289999998
2025-03,icici:SMALL,108,0.8669855070000004
2025-03,icici:TECH,65,0.8893177329999999
2025-03,icici:TRANSPO,39,0.943203742
2025-03,icici:VARIANCE,32,0.8868433369999998
2025-03,kotak:BAL,58,0.7675000000000002
2025-03,kotak:BFS,28,0.9633
2025-03,kotak:CMP,40,0.994
2025-03,kotak:CON,61,0.9779000000000001
2025-03,kotak:ELS,54,0.9726999999999999
2025-03,kotak:EME,66,0.9896000000000001
2025-03,kotak:ESG,42,0.9846
2025-03,kotak:HLC,28,0.9827999999999998
2025-03,kotak:K30,58,0.9509000000000002
2025-03,kotak:KBA,111,0.6917
2025-03,kotak:KBC,52,0.9707999999999999
2025-03,kotak:KFE,28,0.9842000000000002
2025-03,kotak:KIE,53,0.9925999999999999
2025-03,kotak:KMI,56,0.9745000000000003
2025-03,kotak:KMN,42,0.9315000000000002
2025-03,kotak:KOP,66,0.9721000000000001
2025-03,kotak:KPF,45,0.8228
2025-03,kotak:KQT,49,0.9773000000000001
2025-03,kotak:MAF,73,0.7139999999999997
2025-03,kotak:MID,74,0.9561000000000001
2025-03,kotak:MUC,68,0.987
2025-03,kotak:SEF,56,0.9749000000000001
2025-03,kotak:SPO,42,1.0004000000000002
2025-03,kotak:TAL,27,0.8938
2025-03,kotak:TCH,25,0.9580000000000001
2025-03,mirae:MABAF,105,0.685747019
2025-03,mirae:MABFF,30,0.9942685710000001
2025-03,mirae:MAEBF,102,0.9867757629999998
2025-03,mirae:MAFCF,80,0.9861590179999996
2025-03,mirae:MAFF,29,0.96716723
2025-03,mirae:MAHCF,31,0.9954557399999998
2025-03,mirae:MAIPF,82,0.7701266500000001
2025-03,mirae:MAMAAF,108,0.691557249
2025-03,mirae:MAMCF,76,0.9874831100000001
2025-03,mirae:MAMPF,86,0.979320399
2025-03,mirae:MASCF,69,0.9507548799999997
2025-03,mirae:MATSF,86,0.983937772
2025-03,mirae:MICCF,40,0.985471135
2025-03,mirae:MIIOF,80,0.9945402576400001
2025-03,nippon:AM,40,0.9729999999999998
2025-03,nippon:BF,27,0.9684999999999998
2025-03,nippon:EA,70,0.9618
2025-03,nippon:EO,121,0.9779
2025-03,nippon:GF,93,0.9888999999999998
2025-03,nippon:GS,74,0.9685000000000002
2025-03,nippon:IT,45,0.9833999999999999
2025-03,nippon:LC,89,0.9466
2025-03,nippon:LE,30,0.9468
2025-03,nippon:ME,35,0.9887
2025-03,nippon:MF,86,0.5605
2025-03,nippon:NE,65,0.6782999999999998
2025-03,nippon:PH,36,0.9947999999999999
2025-03,nippon:PS,56,0.9965999999999999
2025-03,nippon:QP,35,0.9898999999999999
2025-03,nippon:SC,229,0.9478999999999999
2025-03,nippon:SE,73,0.9632000000000004
2025-03,nippon:SH,75,0.7249999999999998
2025-03,nippon:TS,59,0.9635000000000002
2025-03,ppfas:PPDAAF,9,0.1321
2025-03,ppfas:PPFCF,27,0.6476999999999998
2025-03,ppfas:PPTSF,32,0.8061
2025-03,sbi:SBAF,93,0.7148
2025-03,sbi:SBFS,23,0.8485
2025-03,sbi:SBI-AOF,28,0.9754999999999999
2025-03,sbi:SBLUECHIP,43,0.9310999999999999
2025-03,sbi:SCF,81,0.7454000000000002
2025-03,sbi:SCOF,47,0.9533999999999999
2025-03,sbi:SDYF,47,0.9692999999999998
2025-03,sbi:SEHF,40,0.6991999999999998
2025-03,sbi:SEMVF,50,0.9998999999999999
2025-03,sbi:SEOF,33,0.9642999999999999
2025-03,sbi:SFEF,24,0.7593999999999999
2025-03,sbi:SFLEXI,55,0.8679000000000002
2025-03,sbi:SHOF,28,0.9255
2025-03,sbi:SIF,35,0.9278999999999998
2025-03,sbi:SIOF,39,0.9453999999999999
2025-03,sbi:SLMF,72,0.9382999999999998
2025-03,sbi:SLTEF,61,0.9098999999999999
2025-03,sbi:SMAAF,54,0.43170000000000003
2025-03,sbi:SMCF,49,0.9189
2025-03,sbi:SMCOMMA,27,0.9189999999999998
2025-03,sbi:SMEEF,37,0.9595000000000001
2025-03,sbi:SMGLF,31,0.9618000000000001
2025-03,sbi:SMIDCAP,56,0.9205000000000001
2025-03,sbi:SPSU,25,0.9783000000000001
2025-03,sbi:SQF,27,0.9827000000000002
2025-03,sbi:SSCF,60,0.7892000000000001
2025-03,sbi:STOF,26,0.8309999999999997
2025-03,uti:002,50,0.37270000000000003
2025-03,uti:017,58,0.9556999999999999
2025-03,uti:042,55,0.9593999999999997
2025-03,uti:049,66,0.9547000000000001
2025-03,uti:066,63,0.6880999999999998
2025-03,uti:101,48,0.9412
2025-03,uti:118,43,0.992
2025-03,uti:125,56,0.9675999999999999
2025-03,uti:160,87,0.9734999999999998
2025-03,uti:161,52,0.9451000000000002
2025-03,uti:162,37,0.9377000000000002
2025-03,uti:163,31,0.9765000000000001
2025-03,uti:190,51,0.9692999999999998
2025-03,uti:193,55,0.9928
2025-03,uti:251,45,0.9717000000000001
2025-03,uti:322,78,0.6570000000000004
2025-03,uti:751,86,0.9533
2025-03,uti:753,29,0.9773000000000001
2025-03,uti:773,63,0.6826999999999999
2025-03,uti:775,24,0.9757999999999999
2025-03,uti:783,73,0.9674999999999997
2025-04,absl:ABSLBCF,65,0.9641451060000005
2025-04,absl:ABSLCONF,37,0.9774352049999999
2025-04,absl:ABSLESG,53,0.9567633150000002
2025-04,absl:ABSLMAAF,57,0.6709413119999998
2025-04,absl:ABSLMCF,85,0.9749787529999998
2025-04,absl:ABSLQF,42,0.992381198
2025-04,absl:ABSLSO,61,0.970797702
2025-04,absl:ABSLTNLF,32,0.979152712
2025-04,absl:ADVG,72,0.9794778419999998
2025-04,absl:BDYP,53,0.903051283
2025-04,absl:BINFRA,59,0.9549754130000001
2025-04,absl:BSL95F,78,0.7656451269999998
2025-04,absl:BSLBKFS,35,0.9483873509999998
2025-04,absl:BSLDAAF,93,0.7088455140000001
2025-04,absl:BSLEQTY,75,0.978592588
2025-04,absl:BSLFEF,75,0.9483659979999998
2025-04,absl:BSLMFG,60,0.9886154349999998
2025-04,absl:BSLNMF,34,0.938170894
2025-04,absl:BSLPHF,28,0.9822323179999998
2025-04,absl:BSLR96,63,0.9837949779999997
2025-04,absl:BSLTA1,86,0.9630142860000002
2025-04,absl:BTOP100,30,0.9638896149999999
2025-04,absl:GENNEXT,76,0.9904882439999998
2025-04,absl:MIDCAP,75,0.9742200199999994
2025-04,absl:MNC,69,0.9895628340000002
2025-04,absl:PSUEQ,35,0.961949622
2025-04,absl:PURE,77,0.9877398310000003
2025-04,axis:AXISBCF,85,0.9479000000000001
2025-04,axis:AXISCON,72,0.9483000000000005
2025-04,axis:AXISDEF,95,0.6979
2025-04,axis:AXISEHF,80,0.7669999999999995
2025-04,axis:AXISEQF,50,0.8775999999999998
2025-04,axis:AXISESG,44,0.922
2025-04,axis:AXISF25,24,0.9225
2025-04,axis:AXISGOF,89,0.8935000000000001
2025-04,axis:AXISIMF,88,0.9535
2025-04,axis:AXISMCF,97,0.8996999999999999
2025-04,axis:AXISMIF,40,0.9240999999999999
2025-04,axis:AXISMLC,121,0.9715
2025-04,axis:AXISMLF,52,0.9124000000000002
2025-04,axis:AXISQUA,45,0.9796999999999998
2025-04,axis:AXISSCF,129,0.8669999999999997
2025-04,axis:AXISSSF,60,0.7918000000000003
2025-04,axis:AXISTAF,77,0.7043999999999999
2025-04,axis:AXISTSF,85,0.9520000000000001
2025-04,axis:AXISVAL,86,0.9552000000000002
2025-04,dsp:Aggressive Hybrid,41,0.6642
2025-04,dsp:Banking and Financial Services,22,0.8124999999999999
2025-04,dsp:Business Cycle Fund,45,0.8642
2025-04,dsp:DAAF,70,0.6652999999999998
2025-04,dsp:EQUITYOPPOR,70,0.9282000000000001
2025-04,dsp:FOCUS,29,0.8943
2025-04,dsp:Flexi Cap,57,0.9491000000000003
2025-04,dsp:HEALTHCARE,25,0.8587000000000002
2025-04,dsp:MIDCAP,57,0.9341000000000002
2025-04,dsp:Multi Asset,36,0.37020000000000003
2025-04,dsp:Multicap Fund,64,0.9152000000000002
2025-04,dsp:NRNEF,22,0.8600000000000001
2025-04,dsp:QUANT,40,0.9814000000000003
2025-04,dsp:SMALLCAP,75,0.9280000000000002
2025-04,dsp:TAX,61,0.9323999999999999
2025-04,dsp:TIGER,69,0.8863999999999997
2025-04,dsp:TOP100,30,0.8669
2025-04,dsp:VALUE,52,0.6539000000000004
2025-04,hdfc:HDFCBKGFSF,31,0.9762999999999997
2025-04,hdfc:HDFCBUSICY,64,0.9089999999999999
2025-04,hdfc:HDFCCB,75,0.9934999999999999
2025-04,hdfc:HDFCCS,28,0.8314000000000001
2025-04,hdfc:HDFCDFNFND,22,0.9524999999999999
2025-04,hdfc:HDFCDIVYLD,130,0.9875999999999999
2025-04,hdfc:HDFCEQ,55,0.8664
2025-04,hdfc:HDFCGR,156,0.6743999999999994
2025-04,hdfc:HDFCHOF117,33,0.963
2025-04,hdfc:HDFCLARGEF,214,0.9808999999999992
2025-04,hdfc:HDFCMANFFN,84,0.9894999999999998
2025-04,hdfc:HDFCMNCFND,37,0.9270999999999997
2025-04,hdfc:HDFCMULCAP,227,0.9743999999999985
2025-04,hdfc:HDFCNCCFND,46,0.9541000000000001
2025-04,hdfc:HDFCPHARHC,31,0.9718000000000002
2025-04,hdfc:HDFCPM,40,0.6859000000000001
2025-04,hdfc:HDFCSMALLF,84,0.9245
2025-04,hdfc:HDFCT2,46,0.9670000000000002
2025-04,hdfc:HDFCTECHFD,29,0.9436000000000001
2025-04,hdfc:HDFCTRALFD,29,0.9943
2025-04,hdfc:HDFCTS,54,0.9162000000000001
2025-04,hdfc:HDINFG,55,0.9134000000000002
2025-04,hdfc:MIDCAP,79,0.9256
2025-04,hdfc:MY2005,75,0.6555999999999996
2025-04,icici:BAF,83,0.6699927090000001
2025-04,icici:BANFIN SERVICES,35,0.8953682949999999
2025-04,icici:BCYCLE,74,0.8824802790000003
2025-04,icici:BHACON,56,0.8943175070000001
2025-04,icici:BLUECHIP,65,0.9066453369999999
2025-04,icici:COMFUND,46,0.9692292320000002
2025-04,icici:DISCO,66,0.8603680810000001
2025-04,icici:DIVYLD,65,0.8921479040000001
2025-04,icici:E&DF,84,0.6856841790000001
2025-04,icici:ENERGY,45,0.930024651
2025-04,icici:ESGFUND,47,0.917733205
